V,C,initial_hawk,iterations,learning_rate,mutation_rate,environment_volatility,population_size
7.426187422892811,2.6429907373882524,0.8746436655884171,128,0.0703848396434058,0.0149322305541233,0.0435346938803867,846
18.695600051942147,17.532218757094135,0.9370519774959696,102,0.0803844726122036,0.0015188945167184,0.0900650825630691,757
8.599886838175047,3.275319081085711,0.0879762929626994,129,0.1170630232910697,0.0267563777196465,0.0905040221533603,979
8.10511984491495,4.628779616807629,0.4106184432695219,139,0.1122629851704534,0.004459209077455,0.1188584593421393,504
12.585996063009723,17.99123642197543,0.2711336109501945,144,0.1455790376138842,0.0064763214186286,0.0749570135692741,912
5.286651595693168,24.80196174245104,0.3599545338572584,136,0.072234245121558,0.0195088614413615,0.0501745636335279,366
1.2187195972705398,3.4503016689811017,0.7468072776273165,97,0.0814360454186034,0.0125465405113841,0.0796766101050653,682
17.337556637350872,11.476723709149288,0.1066528478363093,185,0.1049757377236357,0.0083577036751917,0.0409426238456752,389
8.150956855421942,21.102211344171096,0.4403634184126382,89,0.1071260163019184,0.0094480053171336,0.1093832004383947,246
6.039003729599805,9.006966845883339,0.7196115371644343,194,0.0823203266561983,0.0034726233739792,0.0566678878077614,259
6.419384813395129,4.305532081850068,0.3532364257612922,141,0.1119500722126248,0.0041962339487865,0.080750692430061,204
16.73074091651822,29.18271513504589,0.0725014361376027,106,0.1159608410946491,0.002964480726758,0.0916881891181083,737
15.137760252257191,13.412547118091744,0.5141609106769882,114,0.1275750559044337,0.0277430420575923,0.1093582623465653,929
18.682570924446058,5.4405033433854415,0.7486429405565836,172,0.0324806436118083,0.0105133950038662,0.04251993653093,687
7.155040668417463,4.93210326066288,0.5500017971293192,158,0.092571087547547,0.0019191734364376,0.0722804454034601,210
13.84148170032355,24.194259448712444,0.9601787679094858,172,0.0362793515531328,0.0251432834137287,0.0473551103664421,795
1.873384916182644,13.314167539457484,0.2853262102023782,122,0.0430346327424944,0.0282068764706464,0.0146728224616882,195
5.564969913652579,7.935656604662544,0.3759099668221228,89,0.0782648356560594,0.0295663233114149,0.0112535685061033,601
3.957974421070392,27.36441082123829,0.4767735399197325,154,0.0488621853462415,0.0202337106151683,0.0498047054325384,400
8.71592536592805,5.742811163507778,0.7138219503652519,115,0.1036113672389692,0.0134068599751286,0.0933718988389388,738
10.810763951262242,5.986616034567824,0.5811370964059368,73,0.1438364280649904,0.0172140609785776,0.0467253754300192,727
18.221682985388806,16.867671714898872,0.3086639440664033,182,0.0885223301243508,0.0144102846761702,0.0240851788226897,209
7.679253998926701,27.45220295559877,0.6156907927192535,84,0.0742595411342062,0.0088684096185455,0.0842158910110139,715
5.13538174331375,2.582366936557212,0.0774464107961272,61,0.1285819700835274,0.0054250965614834,0.0992276973319612,851
8.687604351183046,6.269628394800006,0.6224263529482108,116,0.1454656787134044,0.0193412907207367,0.0243992074374267,672
17.547526417848236,22.616354346352672,0.8107484272895846,82,0.0965601425392075,0.0080318496777071,0.0400801209566579,623
2.2719072552244177,8.726073660543245,0.9252610266428368,101,0.0437467541477454,0.0165186527167366,0.0579315888433117,508
19.81923389535306,28.636825034902923,0.4880612890259828,77,0.0578234609876827,0.0252387790455572,0.0732782868831634,151
1.7057298159512944,20.400256375977477,0.9109574357305504,68,0.0949465773915761,0.0262804849608285,0.1143807773968416,907
15.360370397027935,1.4883203615435652,0.4115871785064563,134,0.1470693053352205,0.0045072165590558,0.056461048252946,485
2.924026743397551,22.13756256166692,0.2079849780131585,50,0.1291048612958246,0.0015475207207607,0.0440137095942789,163
16.422995744510562,22.695852656096303,0.2480879571122181,89,0.0933714051856731,0.0152589770918061,0.0158504171540567,625
7.455757690125406,28.84047944998147,0.9899859021128332,68,0.0408318948655315,0.0283455987514518,0.0920031271247313,164
4.795863204636554,15.299410018822767,0.5560998929436557,91,0.0933292116610519,0.0141814132993508,0.0393354305260782,181
14.809505546090277,8.319692343163783,0.3172497256059496,124,0.1267858578355147,0.0248202112899209,0.0526786364611682,293
5.721780408653295,15.963684305554027,0.111426736963454,175,0.1256510368204257,0.0071211129261428,0.0690947431436395,976
6.218010998119567,19.49508428464772,0.6335273124803299,187,0.0957255397418064,0.0238099647052099,0.0176498973920061,718
6.015625451305704,29.02609439427033,0.754074300568953,183,0.1019832666472094,0.0282611113335589,0.0965837952789355,613
5.143891298598404,13.34801034958027,0.4343214913292031,51,0.0395808084652296,0.0277613279919445,0.0505327684632638,318
6.843386986615143,23.300579661399215,0.2781022519123025,58,0.1319755687898994,0.0010534572858149,0.0648253542881408,572
2.641523021507024,24.224575949318385,0.6427429690754215,80,0.1208292223946605,0.0190448427106462,0.0880487926415632,160
1.0227381720709756,5.652130943665956,0.9100671254379102,81,0.0352284368700417,0.0089846408475956,0.09281873492179,248
5.420625545614754,12.724492370593415,0.1009971184834223,187,0.1334793161762945,0.0284881417630216,0.030464722613329,250
5.271749378222086,8.402708767198284,0.6852662606484303,190,0.0853581848741424,0.0190931081722289,0.0989467169543772,999
6.977740842254909,20.38087322318971,0.8839995065553746,123,0.1235372864291504,0.0142538559376193,0.011188415930702,438
